y,kernel,gamma,C,mean_train_score,mean_test_score,score_gap,best_score,best_params
cNEU,linear,scale,1.8026788664418798,0.6833849335823827,0.5775223285998844,0.10586260498249833,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,1.8308512514138036,0.6832581108055892,0.5770159994859603,0.1062421113196289,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,1.859463916287923,0.6841444272532688,0.5790438861402044,0.10510054111306444,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,1.8885237417877707,0.6841444272532687,0.5790426010409304,0.10510182621233832,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,1.9180377161692854,0.6847774989778821,0.5790413159416564,0.10573618303622567,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,1.9480129369013324,0.685410731034704,0.5785349868277324,0.10687574420697155,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,1.9784566123724907,0.6859173808130447,0.5785349868277324,0.10738239398531224,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,2.0093760636245164,0.6878171571496141,0.5805628734819764,0.10725428366763767,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,2.0407787261128902,0.6888300558757746,0.5785375570262803,0.11029249884949432,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,2.0726721514948863,0.6903498448785885,0.5795515003534023,0.11079834452518622,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,2.105064009445578,0.691489726713751,0.5810717727944483,0.11041795391930265,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,2.137962089502232,0.692883093770292,0.5805641585812504,0.11231893518904157,0.5871515774593588,1.0975091843604738
